edgeID,RD,AC,RL,AL,LL,GL
3755,0,0,0,0,0,0
3789,0,0,0,0,0,0
3794,0,0,0,0,0,0
3795,0,0,0,0,0,0
3796,0,0,0,0,0,0
3800,0,0,0,0,0,0
3801,0,0,0,0,0,0
3802,0,0,0,0,0,0
3803,0,0,0,0,0,0
3804,0,0,0,0,0,0
3809,0,0,0,0,0,0
3815,0,0,0,0,0,0
3824,0,0,0,0,0,0
3825,0,0,0,0,0,0
3826,0,0,0,0,0,0
3849,0,0,0,0,0,0
3850,0,0,0,0,0,0
3851,0,0,0,0,0,0
3853,0,0,0,0,0,0
3854,0,0,0,0,0,0
3856,0,0,0,0,0,0
3857,0,0,0,0,0,0
3858,0,0,0,0,0,0
3859,0,0,0,0,0,0
3862,0,0,0,0,0,0
3863,0,0,0,0,0,0
3864,0,0,0,0,0,0
3866,0,0,0,0,0,0
3872,0,0,0,0,0,0
3874,0,0,0,0,0,0
3875,0,0,0,0,0,0
3877,0,0,0,0,0,0
3878,0,0,0,0,0,0
3879,0,0,0,0,0,0
3884,0,0,0,0,0,0
3895,0,0,0,0,0,0
3910,0,0,0,0,0,0
3911,0,0,0,0,0,0
3913,0,0,0,0,0,0
3917,0,0,0,0,0,0
3920,0,0,0,0,0,0
3921,0,0,0,0,0,0
3925,0,0,0,0,0,0
3926,0,0,0,0,0,0
3927,0,0,0,0,0,0
3928,0,0,0,0,0,0
3931,0,0,0,0,0,0
3932,0,0,0,0,0,0
3936,0,0,0,0,0,0
3943,0,0,0,0,0,0
3970,0,0,0,0,0,0
3986,0,0,0,0,0,0
3997,0,0,0,0,0,0
3998,0,0,0,0,0,0
3999,0,0,0,0,0,0
4001,0,0,0,0,0,0
4002,0,0,0,0,0,0
4024,0,0,0,0,0,0
4048,0,0,0,0,0,0
4054,0,0,0,0,0,0
4056,0,0,0,0,0,0
4064,0,0,0,0,0,0
4065,0,0,0,0,0,0
4081,0,0,0,0,0,0
4090,0,0,0,0,0,0
4091,0,0,0,0,0,0
4097,0,0,0,0,0,0
4103,0,0,0,0,0,0
4105,0,0,0,0,0,0
4135,0,0,0,0,0,0
4139,0,0,0,0,0,0
4140,0,0,0,0,0,0
4141,0,0,0,0,0,0
4142,0,0,0,0,0,0
4144,0,0,0,0,0,0
4146,0,0,0,0,0,0
4147,0,0,0,0,0,0
4148,0,0,0,0,0,0
4149,0,0,0,0,0,0
4150,0,0,0,0,0,0
4151,0,0,0,0,0,0
4153,0,0,0,0,0,0
4154,0,0,0,0,0,0
4155,0,0,0,0,0,0
4158,0,0,0,0,0,0
4159,0,0,0,0,0,0
4160,0,0,0,0,0,0
4162,0,0,0,0,0,0
4164,0,0,0,0,0,0
4169,0,0,0,0,0,0
4173,0,0,0,0,0,0
4182,0,0,0,0,0,0
4183,0,0,0,0,0,0
4184,0,0,0,0,0,0
4185,0,0,0,0,0,0
4186,0,0,0,0,0,0
4187,0,0,0,0,0,0
4191,0,0,0,0,0,0
4195,0,0,0,0,0,0
4201,0,0,0,0,0,0
4203,0,0,0,0,0,0
4226,0,0,0,0,0,0
4227,0,0,0,0,0,0
4241,0,0,0,0,0,0
4247,0,0,0,0,0,0
4264,0,0,0,0,0,0
4265,0,0,0,0,0,0
4268,1,0,0,0,0,0
4269,0,0,0,0,0,0
4270,1,0,0,0,0,0
4271,1,0,0,0,0,0
4273,0,0,0,0,0,0
4275,0,0,0,0,0,0
4281,0,0,0,0,0,0
4283,0,0,0,0,0,0
4310,0,0,0,0,0,0
4311,0,0,0,0,0,0
4312,0,0,0,0,0,0
4313,0,0,0,0,0,0
4314,0,0,0,0,0,0
4323,0,0,0,0,0,0
4324,0,0,0,0,0,0
4325,0,0,0,0,0,0
4330,0,0,0,0,0,0
4331,0,0,0,0,0,0
4332,0,0,0,0,0,0
4335,0,0,0,0,0,0
4336,0,0,0,0,0,0
4337,0,0,0,0,0,0
4338,0,0,0,0,0,0
4340,0,0,0,0,0,0
4353,0,0,0,0,0,0
4357,0,0,0,0,0,0
4365,0,0,0,0,0,0
4371,0,0,0,0,0,0
4378,0,0,0,0,0,0
4379,0,0,0,0,0,0
4380,0,0,0,0,0,0
4385,0,0,0,0,0,0
4386,0,0,0,0,0,0
4387,0,0,0,0,0,0
4389,0,0,0,0,0,0
4393,0,0,0,0,0,0
4395,0,0,0,0,0,0
4398,0,0,0,0,0,0
4399,0,0,0,0,0,0
4403,0,0,0,0,0,0
4404,0,0,0,0,0,0
4413,0,0,0,0,0,0
4414,0,0,0,0,0,0
4415,0,0,0,0,0,0
4424,0,0,0,0,0,0
4426,0,0,0,0,0,0
4429,0,0,0,0,0,0
4434,0,0,0,0,0,0
4435,0,0,0,0,0,0
4438,0,0,0,0,0,0
4440,0,0,0,0,0,0
4444,0,0,0,0,0,0
4447,0,0,0,0,0,0
4448,0,0,0,0,0,0
4449,0,0,0,0,0,0
4450,0,0,0,0,0,0
4451,0,0,0,0,0,0
4473,0,0,0,0,0,0
4474,0,0,0,0,0,0
4475,0,0,0,0,0,0
4477,0,0,0,0,0,0
4486,0,0,0,0,0,0
4487,0,0,0,0,0,0
4495,0,0,0,0,0,0
4504,0,0,0,0,0,0
4506,0,0,0,0,0,0
4507,0,0,0,0,0,0
4517,0,0,0,0,0,0
4528,0,0,0,0,0,0
4532,0,0,0,0,0,0
4534,0,0,0,0,0,0
4535,0,0,0,0,0,0
4537,0,0,0,0,0,0
4539,0,0,0,0,0,0
4542,0,0,0,0,0,0
4543,0,0,0,0,0,0
4546,0,0,0,0,0,0
4550,0,0,0,0,0,0
4551,0,0,0,0,0,1
4554,0,0,0,0,0,0
4555,0,0,0,0,0,0
4559,0,0,0,0,0,0
4560,0,0,0,0,0,0
4561,0,0,0,0,0,0
4562,0,0,0,0,0,0
4565,0,0,0,0,0,0
4573,0,0,0,0,0,1
4575,0,0,0,0,0,0
4576,0,0,0,0,0,0
4577,0,0,0,0,0,0
4578,0,0,0,0,0,0
4579,0,0,0,0,0,0
4581,0,0,0,0,0,0
4583,0,0,0,0,0,0
4584,0,0,0,0,0,0
4585,0,0,0,0,0,0
4586,0,0,0,0,0,0
4587,0,0,0,0,0,0
4588,0,0,0,0,0,0
4589,0,0,0,0,0,0
4590,0,0,0,0,0,0
4596,0,0,0,0,0,0
4598,0,0,0,0,0,0
4599,0,0,0,0,0,0
4600,0,0,0,0,0,0
4630,0,0,0,0,0,0
4631,0,0,0,0,0,0
4632,0,0,0,0,0,0
4635,0,0,0,0,0,0
4636,0,0,0,0,0,0
4638,0,0,0,0,0,0
4639,0,0,0,0,0,0
4640,0,0,0,0,0,0
4645,0,0,0,0,0,0
4646,0,0,0,0,0,0
4647,0,0,0,0,0,0
4649,0,0,0,0,0,0
4650,0,0,0,0,0,0
4656,0,0,0,1,0,0
4659,0,0,0,0,0,0
4660,0,0,0,0,0,0
4663,0,0,0,1,0,0
4665,0,0,0,0,0,0
4668,0,0,0,0,0,0
4684,0,0,0,0,0,0
4686,0,0,0,0,0,0
4693,0,0,0,0,0,0
4697,0,0,0,0,0,0
4720,0,0,0,0,0,0
4721,0,0,0,0,0,0
4722,0,0,0,0,0,0
4726,0,0,0,0,0,0
4736,0,0,0,0,0,0
4737,0,0,0,0,0,0
4748,0,0,0,0,0,0
4753,0,0,0,0,0,0
4754,0,0,0,0,0,0
4760,0,0,0,0,0,0
4762,0,0,0,0,0,0
4765,0,0,0,0,0,0
4767,0,0,0,0,0,0
4776,0,0,0,0,0,0
4783,0,0,0,0,0,0
4787,0,0,0,0,0,0
4797,0,0,0,0,0,0
4803,0,0,0,0,0,0
4804,0,0,0,0,0,0
4806,0,0,0,0,0,0
4807,0,0,0,0,0,0
4812,0,0,0,0,0,0
4813,0,0,0,0,0,0
4815,0,0,0,0,0,0
4819,0,0,0,0,0,0
4820,0,0,0,0,0,0
4825,0,0,0,0,0,0
4826,0,0,0,0,0,0
4827,0,0,0,0,0,0
4833,0,0,0,0,0,0
4834,0,0,0,0,0,0
4835,0,0,0,0,0,0
4837,0,0,0,0,0,0
4838,0,0,0,1,0,0
4839,0,0,0,1,0,0
4841,0,0,0,0,0,0
4847,0,0,0,0,0,0
4848,0,0,0,0,0,0
4849,0,0,0,0,0,0
4850,0,0,0,0,0,0
4854,1,0,1,0,1,0
4857,0,0,0,0,0,0
4865,1,0,1,0,1,0
4870,0,0,0,0,0,0
4871,0,0,0,0,0,0
4872,0,0,0,0,0,0
4873,0,0,0,0,0,0
4874,0,0,0,0,0,0
4875,0,0,0,0,0,0
4879,0,0,0,0,0,0
4880,0,0,0,0,0,0
4885,0,0,0,0,0,0
4889,0,0,0,0,0,0
4893,0,0,0,0,0,0
4896,0,0,0,0,0,0
4898,0,0,0,0,0,0
4899,0,0,0,0,0,0
4905,0,0,0,0,0,0
4907,0,0,0,0,0,0
4908,0,0,0,0,0,0
4912,0,0,0,0,0,0
4913,0,0,0,0,0,0
4914,0,0,0,0,0,0
4915,0,0,0,0,0,0
4916,0,0,0,1,0,0
4917,0,0,0,0,0,0
4918,0,0,0,1,0,0
4919,0,0,0,0,0,0
4920,0,0,0,0,0,0
4921,0,0,0,0,0,0
4923,0,0,0,1,0,0
4926,0,0,0,0,0,0
4933,0,0,0,1,0,0
4934,0,0,0,1,0,0
4935,0,0,0,0,0,0
4936,0,0,0,0,0,0
4937,0,0,0,1,0,0
4941,0,0,0,0,0,0
4942,0,0,0,0,0,0
4943,0,0,0,0,0,0
4947,0,0,0,0,0,0
4949,0,0,0,0,0,0
4950,0,0,0,0,0,0
4951,0,0,0,0,0,0
4954,0,0,0,0,0,0
4956,0,0,0,0,0,0
4957,0,0,0,0,0,0
4968,0,0,0,0,0,0
4969,0,0,0,0,0,0
4970,0,0,0,0,0,0
4974,0,0,0,0,0,0
4975,0,0,0,0,0,0
4978,0,0,0,0,0,0
4981,0,0,0,0,0,0
4983,0,0,0,0,0,0
4984,0,0,0,0,0,0
4985,0,0,0,0,0,0
4991,0,0,0,0,0,0
4993,0,0,0,0,0,0
4996,0,0,0,0,0,0
4997,0,0,0,0,0,0
4998,0,0,0,0,0,0
4999,0,0,0,0,0,0
5004,0,0,0,0,0,0
5005,0,0,0,0,0,0
5008,0,0,0,0,0,0
5011,0,0,0,0,0,0
5012,0,0,0,0,0,0
5013,0,0,0,0,0,0
5014,0,0,0,0,0,0
5015,0,0,0,0,0,0
5016,0,0,0,0,0,0
5019,0,0,0,0,0,0
5020,0,0,0,0,0,0
5022,0,0,0,0,0,0
5025,0,0,0,0,0,0
5031,0,0,0,0,0,0
5032,0,0,0,0,0,0
5033,0,0,0,0,0,0
5038,0,0,0,0,0,0
5040,0,0,0,0,0,0
5042,0,0,0,0,0,0
5045,0,0,0,1,0,0
5046,0,0,0,0,0,0
5048,0,0,0,0,0,0
5052,0,0,0,0,0,0
5055,0,0,0,0,0,0
5059,0,0,0,0,0,0
5060,0,0,0,0,0,0
5066,0,0,0,0,0,0
5073,0,0,0,0,0,0
5074,0,0,0,0,0,0
5075,0,0,0,0,0,0
5079,0,0,0,0,0,0
5080,0,0,0,0,0,0
5091,0,0,0,0,0,0
5092,0,0,0,0,0,0
5093,0,0,0,0,0,0
5094,0,0,0,0,0,0
5097,0,0,0,0,0,0
5098,0,0,0,0,0,0
5099,0,0,0,0,0,0
5105,1,0,1,1,1,0
5109,0,0,0,0,0,0
5110,0,0,0,0,0,0
5111,0,0,0,0,0,0
5114,0,0,1,0,0,0
5115,0,0,0,0,0,0
5116,0,0,1,0,0,0
5134,0,0,0,0,0,0
5135,0,0,0,0,0,0
5136,0,0,0,0,0,0
5137,0,0,0,0,0,0
5138,0,0,0,0,0,0
5140,0,0,0,0,0,0
5141,0,0,0,0,0,0
5142,0,0,0,0,0,0
5143,0,0,0,0,0,0
5144,0,0,1,0,0,0
5151,1,0,0,1,1,0
5153,0,0,0,0,0,0
5154,0,0,0,0,0,0
5155,0,0,0,0,0,0
5156,0,0,0,0,0,0
5160,0,0,0,0,0,0
5161,0,0,0,0,0,0
5162,0,0,0,0,0,0
5167,0,0,0,0,0,0
5168,0,0,0,0,0,0
5181,0,0,0,0,1,0
5186,0,0,0,0,0,0
5187,0,0,0,0,0,0
5188,0,0,0,0,0,0
5189,0,0,0,0,0,0
5190,0,0,0,0,0,0
5191,0,0,0,0,0,0
5193,0,0,0,0,0,0
5194,0,0,0,0,0,0
5201,0,0,0,0,0,0
5202,0,0,0,0,0,0
5203,0,0,0,0,0,0
5208,0,0,0,0,0,0
5209,0,0,0,0,0,0
5210,0,0,0,0,0,0
5222,0,0,0,0,0,0
5223,0,0,0,0,0,0
5224,0,0,0,0,0,0
5229,0,0,0,0,0,0
5230,0,0,0,0,0,0
5239,0,0,0,0,0,0
5241,0,0,0,0,0,0
5242,0,0,0,0,0,0
5243,0,0,0,0,0,0
5245,0,0,0,0,0,0
5246,0,0,0,0,0,0
5247,0,0,0,0,0,0
5258,0,0,0,0,0,0
5262,0,0,0,0,0,0
5266,0,0,0,0,0,0
5267,0,0,0,0,0,0
5275,0,0,0,0,0,0
5284,0,0,0,0,0,0
5285,0,0,0,0,0,0
5286,0,0,0,0,0,0
5287,0,0,0,0,0,0
5313,0,0,0,0,0,0
5314,0,0,0,0,0,0
5315,0,0,0,0,0,0
5331,0,0,0,0,0,0
5332,0,0,0,0,0,0
5333,0,0,0,0,0,0
5356,0,0,0,0,0,0
5358,0,0,0,0,0,0
5364,0,0,0,0,0,0
5365,0,0,0,0,0,0
5371,0,0,0,0,0,0
5372,0,0,0,0,0,0
5373,0,0,0,0,0,0
5380,0,0,0,0,0,0
5382,0,0,0,0,0,0
5383,0,0,0,0,0,0
5387,0,0,0,0,0,0
5388,0,0,0,0,0,0
5389,0,0,0,0,0,0
5390,0,0,0,0,0,0
5391,0,0,0,0,0,0
5392,0,0,0,0,0,0
5394,0,0,0,0,0,0
5395,0,0,0,0,0,0
5398,0,0,0,0,0,0
5399,0,0,0,0,0,0
5408,0,0,0,0,0,0
5421,0,0,0,0,0,0
5422,0,0,0,0,0,0
5423,0,0,0,0,0,0
5424,0,0,0,0,0,0
5425,0,0,0,0,0,0
5428,0,0,0,0,0,0
5439,0,0,0,0,0,0
5441,0,0,0,0,0,0
5449,0,0,0,0,0,0
5450,0,0,0,0,0,0
5451,0,0,0,0,0,0
5458,0,0,0,0,0,0
5462,0,0,0,0,0,0
5463,0,0,0,0,0,0
5465,0,0,0,0,0,0
5467,0,0,0,0,0,0
5468,0,0,0,0,0,0
5477,0,0,0,0,0,0
5478,0,0,0,0,0,0
5480,0,0,0,0,0,0
5481,0,0,0,0,0,0
5482,0,0,0,0,0,0
5492,0,0,0,0,0,0
5493,0,0,0,0,0,0
5494,0,0,0,0,0,0
5499,0,0,0,0,0,0
5500,0,0,0,0,0,0
5501,0,0,0,0,0,0
5502,0,0,0,0,0,0
5503,0,0,0,0,0,0
5514,0,0,0,0,0,0
5516,0,0,0,0,0,0
5517,0,0,0,0,0,0
5518,0,0,0,0,0,0
5520,0,0,0,0,0,0
5521,0,0,0,0,0,0
5528,0,0,0,0,0,0
5535,0,0,0,0,0,0
5536,0,0,0,0,0,0
5540,0,0,0,0,0,0
5541,0,0,0,0,0,0
5543,0,0,0,0,0,0
5544,0,0,0,0,0,0
5545,0,0,0,0,0,0
5546,0,0,0,0,0,0
5547,0,0,0,0,0,0
5548,0,0,0,0,0,0
5552,0,0,0,0,0,0
5553,0,0,0,0,0,0
5554,0,0,0,0,0,0
5555,0,0,0,0,0,0
5556,0,0,0,0,0,0
5557,0,0,0,0,0,0
5568,0,0,0,0,0,0
5587,0,0,0,0,0,0
5588,0,0,0,0,0,0
5592,0,0,0,0,0,0
5599,0,0,0,0,0,0
5600,0,0,0,0,0,0
5601,0,0,0,0,0,0
5602,0,0,0,0,0,0
5603,0,0,0,0,0,0
5606,0,0,0,0,0,0
5607,0,0,0,0,0,0
5615,0,0,0,0,0,0
5630,0,0,0,0,0,0
5631,0,0,0,0,0,0
5632,0,0,0,0,0,0
5633,0,0,0,0,0,0
5653,0,0,0,0,0,0
5664,0,0,0,0,0,0
5667,0,0,0,0,0,0
5669,0,0,0,0,0,0
5671,0,0,0,0,0,0
5672,0,0,0,0,0,0
5673,0,0,0,0,0,0
5675,0,0,0,0,0,0
5677,0,0,0,0,0,0
5678,0,0,0,0,0,0
5679,0,0,0,0,0,0
5682,0,0,0,0,0,0
5683,0,0,0,0,0,0
5690,0,0,0,0,0,0
5691,0,0,0,0,0,0
5692,0,0,0,0,0,0
5693,0,0,0,0,0,0
5694,0,0,0,0,0,0
5695,0,0,0,0,0,0
5696,0,0,0,0,0,0
5697,0,0,0,0,0,0
5698,0,0,0,0,0,0
5699,0,0,0,0,0,0
5700,0,0,0,0,0,0
5702,0,0,0,0,0,0
5703,0,0,0,0,0,0
5705,0,0,0,0,0,0
5706,0,0,0,0,0,0
5708,0,0,0,0,0,0
5709,0,0,0,0,0,0
5710,0,0,0,0,0,0
5713,0,0,0,0,0,0
5715,0,0,0,0,0,0
5716,0,0,0,0,0,0
5718,0,0,0,0,1,0
5729,0,0,0,0,0,0
5730,0,0,0,0,0,0
5732,0,0,0,0,0,0
5733,0,0,0,0,0,0
5734,0,0,0,0,0,0
5735,0,0,0,0,0,0
5765,0,0,0,0,0,0
5766,0,0,0,0,0,0
5767,0,0,0,0,0,0
5771,0,0,0,0,0,0
5772,0,0,0,0,0,0
5773,0,0,0,0,0,0
5781,0,0,0,0,0,0
5782,0,0,0,0,0,0
5787,0,0,0,0,0,0
5807,0,0,0,0,0,0
5808,0,0,0,0,0,0
5814,0,0,0,0,0,0
5815,0,0,0,0,0,0
5816,0,0,0,0,0,0
5820,0,0,0,0,0,0
5821,0,0,0,0,0,0
5823,0,0,0,0,0,0
5826,0,0,0,0,0,0
5843,0,0,0,0,0,0
5844,0,0,0,0,0,0
5846,0,0,0,0,0,0
5849,0,0,0,0,0,0
5865,0,0,0,0,0,0
5866,0,0,0,0,0,0
5877,0,0,0,0,0,0
5879,0,0,0,0,0,0
5880,0,0,0,0,0,0
5886,0,0,0,0,0,0
5891,0,0,0,0,0,0
5894,0,0,0,0,0,0
5899,0,0,0,0,0,0
5900,0,0,0,0,0,0
5901,0,0,0,0,0,0
5902,0,0,0,0,0,0
5903,0,0,0,0,0,0
5904,0,0,0,0,0,0
5905,0,0,0,0,0,0
5906,0,0,0,0,0,0
5907,0,0,0,0,0,0
5912,0,0,0,0,0,0
5913,0,0,0,0,0,0
5914,0,0,0,0,0,0
5928,0,0,0,0,0,0
5929,0,0,0,0,0,0
5930,0,0,0,0,0,0
5931,0,0,0,0,0,0
5932,0,0,0,0,0,0
5933,0,0,0,0,0,0
5935,0,0,0,0,0,0
5936,0,0,0,0,0,0
5941,0,0,0,0,0,0
5942,0,0,0,0,0,0
5945,0,0,0,0,0,0
5950,0,0,0,0,0,0
5951,0,0,0,0,0,0
5953,0,0,0,0,0,0
5954,0,0,0,0,0,0
5955,0,0,0,0,0,0
5956,0,0,0,0,0,0
5957,0,0,0,0,0,0
5961,0,0,0,0,0,0
5962,0,0,0,0,0,0
5967,0,0,0,0,0,0
5970,0,0,0,0,0,0
5971,0,0,0,0,0,0
5972,0,0,0,0,0,0
5973,0,0,0,0,0,0
5976,0,0,0,0,0,0
5978,0,0,0,0,0,0
5979,0,0,0,0,0,0
5980,0,0,0,0,0,0
5981,0,0,0,0,0,0
5983,0,0,0,0,0,0
5986,0,0,0,0,0,0
5987,0,0,0,0,0,0
5988,0,0,0,0,0,0
5989,0,0,0,0,0,0
5990,0,0,0,0,0,0
5991,0,0,0,0,0,0
5996,0,0,0,0,0,0
5998,0,0,0,0,0,0
5999,0,0,0,0,0,0
6000,0,0,0,0,0,0
6001,0,0,0,0,0,0
6008,0,0,0,0,0,0
6009,0,0,0,0,0,0
6010,0,0,0,0,0,0
6011,0,0,0,0,0,0
6026,0,0,0,0,0,0
6027,0,0,0,0,0,0
6028,0,0,0,0,0,0
6033,0,0,0,0,0,0
6050,0,0,0,0,0,0
6052,0,0,0,0,0,0
6067,0,0,0,0,0,0
6069,0,0,0,0,0,0
6079,0,0,0,0,0,0
6080,0,0,0,0,0,0
6081,0,0,0,0,0,0
6082,0,0,0,0,0,0
6084,0,0,0,0,0,0
6100,0,0,0,0,0,0
6104,0,0,0,0,0,0
6105,0,0,0,0,0,0
6116,0,0,0,0,0,0
6119,0,0,0,0,0,0
6120,0,0,0,0,0,0
6121,0,0,0,0,0,0
6122,0,0,0,0,0,0
6126,0,0,0,0,0,0
6127,0,0,0,0,0,0
6129,0,0,0,0,0,0
6130,0,0,0,0,0,0
6131,0,0,0,0,0,0
6136,0,0,0,0,0,0
6137,0,0,0,0,0,0
6138,0,0,0,0,0,0
6144,0,0,0,0,0,0
6147,0,0,0,0,0,0
6151,0,0,0,0,0,0
6153,0,0,0,0,0,0
6158,0,0,0,0,0,0
6159,0,0,0,0,0,0
6161,0,0,0,0,0,0
6162,0,0,0,0,0,0
6163,0,0,0,0,0,0
6164,0,0,0,0,0,0
6171,0,0,0,0,0,0
6172,0,0,0,0,0,0
6173,0,0,0,0,0,0
6174,0,0,0,0,0,0
6176,0,0,0,0,0,0
6177,0,0,0,0,0,0
6179,0,0,0,0,0,0
6181,0,0,0,0,0,0
6184,0,0,0,0,0,0
6185,0,0,0,0,0,0
6186,0,0,0,0,0,0
6187,0,0,0,0,0,0
6188,0,0,0,0,0,0
6189,0,0,0,0,0,0
6191,0,0,0,0,0,0
6201,0,0,0,0,0,0
6202,0,0,0,0,0,0
6203,0,0,0,0,0,0
6220,0,0,0,0,0,0
6226,0,0,0,0,0,0
6231,0,0,0,0,0,0
6236,0,0,0,0,0,0
6238,0,0,0,0,0,0
6242,0,0,0,0,0,0
6243,0,0,0,0,0,0
6244,0,0,0,0,0,0
6248,0,0,0,0,0,0
6249,0,0,0,0,0,0
6250,0,0,0,0,0,0
6254,0,0,0,0,0,0
6255,0,0,0,0,0,0
6256,0,0,0,0,0,0
6274,0,0,0,0,0,1
6275,0,0,0,0,0,0
6276,0,0,0,0,0,0
6277,0,0,0,0,0,1
6283,0,0,0,0,0,0
6284,0,0,0,0,0,0
6285,0,0,0,0,0,0
6289,0,0,0,0,0,0
6292,0,0,0,0,0,0
6295,0,0,0,0,0,0
6298,0,0,0,0,0,0
6306,0,0,0,0,0,0
6310,0,0,0,0,1,0
6311,0,0,0,0,0,0
6312,0,0,0,0,1,0
6313,0,0,0,0,0,0
6314,0,0,0,0,0,0
6315,0,0,0,0,0,0
6322,0,0,0,0,0,0
6323,0,0,0,0,0,0
6324,0,0,0,0,0,0
6327,0,0,0,0,0,1
6330,0,0,0,0,0,1
6333,0,0,0,0,0,0
6336,0,0,0,0,0,0
6338,0,0,0,0,0,0
6339,0,0,0,0,0,0
6340,0,0,0,0,0,0
6341,0,0,0,0,0,0
6344,0,0,0,0,0,0
6349,0,0,0,0,0,0
6369,0,0,0,0,0,0
6370,0,0,0,0,0,0
6387,0,0,0,0,0,0
6393,0,0,0,0,0,0
6398,0,0,0,0,0,0
6408,0,0,0,0,0,0
6422,0,0,0,0,0,0
6428,0,0,0,0,0,0
6429,0,0,0,0,0,0
6430,0,0,0,0,0,0
6438,0,0,0,0,0,0
6445,0,0,0,0,0,0
6454,0,0,0,0,0,1
6456,0,0,0,0,0,0
6464,0,0,0,0,0,0
6468,0,0,0,0,0,0
6472,0,0,0,0,0,0
6474,0,0,0,0,0,0
6475,0,0,0,0,0,0
6477,0,0,0,0,0,0
6479,0,0,0,0,0,0
6480,0,0,0,0,0,0
6481,0,0,0,0,0,0
6483,0,0,0,0,0,1
6484,1,0,0,0,0,1
6491,0,0,0,0,0,0
6499,0,0,0,0,0,1
6520,0,0,0,0,0,0
6527,0,0,0,0,0,0
6528,0,0,0,0,0,0
6529,0,0,0,0,0,0
6531,0,0,0,0,0,0
6541,0,0,0,0,0,0
6544,0,0,0,0,0,0
6552,0,0,0,0,0,0
6553,0,0,0,0,0,0
6564,0,0,0,0,0,0
6567,0,0,0,0,0,0
6568,0,0,0,0,0,0
6569,0,0,0,0,0,0
6573,0,0,0,0,0,0
6575,0,0,0,0,0,0
6578,0,0,0,0,0,0
6581,0,0,0,0,0,0
6613,0,0,0,0,0,0
6649,0,0,0,0,0,0
6650,0,0,0,0,0,0
6657,0,0,0,0,0,0
6658,0,0,0,0,0,0
6675,0,0,0,0,0,0
6677,0,0,0,0,0,0
6689,0,0,0,0,0,0
6698,0,0,0,0,0,0
6699,0,0,0,0,0,0
6700,0,0,0,0,0,0
6712,0,0,0,0,0,0
6713,0,0,0,0,0,0
6803,0,0,0,0,0,0
6804,0,0,0,0,0,0
6809,0,0,0,0,0,0
6810,0,0,0,0,0,0
6815,0,0,0,0,0,0
6830,0,0,0,0,0,0
6862,0,0,0,0,0,0
6863,0,0,0,0,0,0
6864,0,0,0,0,0,0
6865,0,0,0,0,0,0
6869,0,0,0,0,0,0
6872,0,0,0,0,0,0
6873,0,0,0,0,0,0
6881,0,0,0,0,0,0
6900,0,0,0,0,0,0
6906,0,0,0,0,0,1
6908,0,0,0,0,0,1
6910,0,0,0,0,0,0
6915,0,0,0,0,0,0
6918,0,0,0,0,0,0
6919,0,0,0,0,0,0
6920,0,0,0,0,0,0
6921,0,0,0,0,0,0
6925,0,0,0,0,0,0
6932,0,0,0,0,0,0
6933,0,0,0,0,0,0
6943,0,0,0,0,0,0
6946,0,0,0,0,0,0
6965,0,0,0,0,0,0
6967,0,0,0,0,0,0
6969,0,0,0,0,0,0
7000,0,0,0,0,0,0
7001,0,0,0,0,0,0
7002,0,0,0,0,0,0
7008,0,0,0,0,0,0
7020,0,0,0,0,0,0
7038,0,0,0,0,0,0
7039,0,0,0,0,0,0
7040,0,0,0,0,0,0
7053,0,0,0,0,0,0
7055,0,0,0,0,0,0
7057,0,0,0,0,0,0
7058,0,0,0,0,0,0
7059,0,0,0,0,0,0
7060,0,0,0,0,0,0
7061,0,0,0,0,0,0
7064,0,0,0,0,0,0
7065,0,0,0,0,0,0
7066,0,0,0,0,0,0
7068,0,0,0,0,0,0
7069,0,0,0,0,0,0
7070,0,0,0,0,0,0
7072,0,0,0,0,0,0
7076,0,0,0,0,0,0
7077,0,0,0,0,0,0
7078,0,0,0,0,0,0
7083,0,0,0,0,0,0
7088,0,0,0,0,0,0
7089,0,0,0,0,0,0
7090,0,0,0,0,0,0
7093,0,0,0,0,0,0
7094,0,0,0,0,0,0
7096,0,0,0,0,0,0
7098,0,0,0,0,0,0
7099,0,0,0,0,0,0
7100,0,0,0,0,0,0
7105,0,0,0,0,0,0
7106,0,0,0,0,0,0
7107,0,0,0,0,0,0
7110,0,0,0,0,0,0
7111,0,0,0,0,0,0
7112,0,0,0,0,0,0
7114,0,0,0,0,0,0
7115,0,0,0,0,0,0
7135,0,0,0,0,0,0
7136,0,0,0,0,0,0
7139,0,0,0,0,0,0
7143,0,0,0,2,0,0
7152,0,0,0,0,0,0
7156,0,0,0,0,0,0
7157,0,0,0,0,0,0
7158,0,0,0,0,0,0
7159,0,0,0,0,0,0
7160,0,0,0,0,0,0
7181,0,0,0,0,0,0
7184,0,0,0,0,0,0
7193,0,0,0,0,0,0
7194,0,0,0,0,0,0
7195,0,0,0,0,0,0
7196,0,0,0,0,0,0
7197,0,0,0,0,0,0
7198,0,0,0,0,0,0
7204,0,0,0,0,0,0
7211,0,0,0,0,0,0
7212,0,0,0,0,0,0
7223,0,0,0,0,0,0
7226,0,0,0,0,0,0
7234,0,0,0,0,0,0
7235,0,0,0,0,0,0
7236,0,0,0,0,0,0
7240,0,0,0,0,0,0
7241,0,0,0,0,0,0
7252,0,0,0,0,0,0
7261,0,0,0,0,0,0
7265,0,0,0,0,0,0
7269,0,0,0,0,0,0
7270,0,0,0,0,0,0
